Original Name,Processed Name
|Resveratrol Complex  (supplying)  (from Polygonum cuspidatum (root) extract (Polygonum cuspidatum) (root), Grapeseed, and Grapeskin extract (Vitis vinifera))  |,resveratrol
Joint Guard Proprietary Blend  (1.3 g)  ,joint guard proprietary
|Ultra Omega 3, 6, 9 Proprietary Blend   |,ultra omega proprietary
ProSYNTHAGEN(TM): Protein Synthesis Accelerator  (Dual Portal Anabolic Amino Acid Infusion)  ,prosynthagen protein synthesis accelerator
|{Tea Blend}   (standardized Polyphenols, Catechins)  |,tea
|{Tea Blend}   (standardized Polyphenols, Catechins)  |,tea
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
MRI NO2 RIPCUTS(TM)   ,mri no2 ripcuts
Cellular Fat Burn (C.F.B.) Blend   ,cellular fat burn
Rapid Energy Activator (R.E.A.) Plus Blend   ,rapid energy activator plus
Lean Muscle Activation (L.M.A.) Blend   ,lean muscle activation
MRM High ORAC Antioxidant Blend   ,mrm high orac antioxidant
Digest-ALL(R) Herbal Blend   ,digest-all herbal
|{Blend}   (Peppermint (leaf), & {Peppermint} leaf extract (leaf))  |,
Digest-ALL(TM) Enzyme Blend   ,digest-all enzyme
Proprietary Probiotic Blend   ,proprietary probiotic
Digest-ALL(R) Herbal Blend   ,digest-all herbal
Proprietary Probiotic Blend   ,proprietary probiotic
Green Balance & Support Blend   ,green balance support
Green Blend   ,green
Berry Blend   ,
MRM High ORAC Antioxidant Blend   ,mrm high orac antioxidant
Microencapsulated Probiotic Blend   ,microencapsulated probiotic
Immune Now Blend   ,immune now
Immune Sport Blend   ,immune sport
TribuPlex(R) Boost Blend   ,tribuplex boost
TribuPlex(R) Motivate Blend   ,tribuplex motivate
Brain ACTIVE(TM) Proprietary Blend   ,brain active proprietary
Proprietary Probiotic Blend   ,proprietary probiotic
MOAB Proprietary Blend  (Patent Pending Technologies)  ,moab proprietary
Nitric Oxide MEGA-PUMP Detonation System  (Nitric Oxide/NO2-NO3/Endothelial Vascular Engorgement)  ,nitric oxide mega-pump detonation system
Enzymatic Refueling/Recovery Composite  (Muscle Repair and Recovery/Amino Acid Assimiliation)  ,enzymatic refueling/recovery composite
Hemo-Bolic Blood EPO/Plasma Loading Agent  (Hypoxia Inhibition/Hematopoietic RBC Proliferation)  ,hemo-bolic blood epo/plasma loading agent
|NMDA Amino Acid Hormonal Amplifying Matrix  (Testosterone, Somatomedin C, IGF1 & IGF-2 Stimulator)  |,nmda amino acid hormonal amplifying matrix
Thermobaric Heat Shock Protein Deployment System   ,thermobaric heat shock protein deployment system
Myobolic-SERM/1  (SERM Selective Estrogen Receptor Modulator/Testosterone Enhancer/HSP Xeno-Hormetic Trigger/Myogenic Muscle Augmenting Matrix/Nf-Kappab Inhibitor)  ,myobolic-serm/
Myobolic-SERM/2  (SERM Selective Estrogen Receptor Modulator/Testosterone Enhancer/HSP Xeno-Hormetic Trigger/Sirt-1 Gene Activator)  ,myobolic-serm/
Enzymatic Refueling/Recovery Composite  (Muscle Repair and Recovery/Amino Acid Assimilation)  ,enzymatic refueling/recovery composite
Myobolic-SERM/1  (SERM Selective Estrogen Receptor Modulator/Testosterone Enhancer/HSP Xeno-Hormetic Trigger/Myogenic Muscle Augmenting Matrix/Nf-Kappab Inhibitor)  ,myobolic-serm/
Enzymatic Refueling/Recovery Composite  (Muscle Repair and Recovery/Amino Acid Assimilation)  ,enzymatic refueling/recovery composite
Myobolic-SERM/1  (SERM Selective Estrogen Receptor Modulator/Testosterone Enhancer/HSP Xeno-Hormetic Trigger/Myogenic Muscle Augmenting Matrix/Nf-Kappab Inhibitor)  ,myobolic-serm/
NMDA Proprietary Blend  (Patent Pending Technologies)  ,nmda proprietary
|NMDA Amino Acid Hormonal Amplifying Matrix  (Testosterone, Somatomedin C, IGF-1 & IGF-2 Stimulator/NMDA Sythetase Methyl Donor Cofactors)  |,nmda amino acid hormonal amplifying matrix
|Herbal Pro-Anabolic Hormone Inducing Synergists  (Testosterone, Somatomedin C Triggers/Prolactin & Cortisol Inhibition)  |,herbal pro-anabolic hormone inducing synergists
Hormonal Mineral Complex  (NMDA Receptor Ion Channel Modulator)  ,hormonal mineral
Thermobaric Heat Shock Protein Deployment System   ,thermobaric heat shock protein deployment system
Myobolic-SERM/1  (SERM Selective Estrogen Receptor Modulator/Testosterone Enhancer/HSP Xeno-Hormetic Trigger/Myogenic Muscle Augmenting Matrix/Nf-Kappab Inhibitor)  ,myobolic-serm/
Myobolic-SERM/2  (SERM Selective Estrogen Receptor Modulator/Testosterone Enhancer/HSP Xeno-Hormetic Trigger/Sirt-1 Gene Activator)  ,myobolic-serm/
NUKE Proprietary Blend  (Patent Pending Technologies)  ,nuke proprietary
Glycero-LOAD Muscle Volume Engorgement Technology   ,glycero-load muscle volume engorgement technology
Enzymatic Refueling/Recovery Composite  (Muscle Repair and Recovery/Amino Acid Assimilation)  ,enzymatic refueling/recovery composite
|NMDA Amino Acid Hormonal Aamplifying Matrix  (Testosterone, Growth Hormone, IGF1 & IGF-2 Stimulator)  |,nmda amino acid hormonal aamplifying matrix
Thermobaric Heat Shock Protein Deployment System   ,thermobaric heat shock protein deployment system
Myobolic-SERM/1  (SERM Selective Estrogen Receptor Modulator/Testosterone Enhancer/HSP Xeno-Hormetic Trigger/Myogenic Muscle Augmenting Matrix/Nf-Kapab Inhibitor)  ,myobolic-serm/
Myobolic-SERM/2  (SERM Selective Estrogen Receptor Modulator/Testosterone Enhancer/HSP Xeno-Hormetic Trigger/Sirt-1 Gene Activator)  ,myobolic-serm/
(MEPFE-2) Mitochondrial Biogenic Agent  (AMPK & PGC1a Synergistic Modulators)  ,
NUKE Proprietary Blend  (Patent Pending Technologies)  ,nuke proprietary
Anabolic Trip-Wire Glutamine/EAA Reinforcement Agent  (Free Form (EEA) Essential Amino Acids & Synergistic mTOR/PI3-K Pathway Inducers [BCAA 8:1:1])  ,anabolic trip-wire glutamine/eaa reinforcement agent
Enzymatic Refueling/Recovery Composite  (Muscle Repair and Recovery/Amino Acid Assimilation)  ,enzymatic refueling/recovery composite
|NMDA Amino Acid Hormonal Aamplifying Matrix  (Testosterone, Growth Hormone, IGF1 & IGF-2 Stimulator)  |,nmda amino acid hormonal aamplifying matrix
Thermobaric Heat Shock Protein Deployment System   ,thermobaric heat shock protein deployment system
Digestive Enzyme Blend   ,digestive enzyme
Digestive Enzyme Blend   ,digestive enzyme
Digestive Enzyme Blend   ,digestive enzyme
Digestive Enzyme Blend   ,digestive enzyme
NeuroCore(TM) Complex   ,neurocore
NeuroCore(TM) Complex   ,neurocore
NeuroCore(TM) Complex   ,neurocore
NeuroCore(TM) Complex   ,neurocore
Nitro-Tech(R) Hardcore Pro Series Proprietary Blend  (featuring Micro-Diffuse Technology(TM))  ,nitro-tech hardcore pro series proprietary
AminoFlex  (Cell-Specific Super Amino Acid Blend)   ,aminoflex
AminoFX  (Precision Ratio Branched Chain Amino Acid Matrix)   ,aminofx
AminoChain  (Rapid Absorbing Essential Amino Acid Matrix)   ,aminochain
AminoDrive  (Ultra-Pure Conditional Essential Amino Acid Complex)   ,aminodrive
Insulogen(R)   ,insulogen
Nitroxen(R)   ,nitroxen
ENZYPLEX  (Enzymatic Digestibility Matrix)   ,enzyplex
Nitro-Tech(R) Hardcore Pro Series Proprietary Blend  (featuring Micro-Diffuse Technology(TM))  ,nitro-tech hardcore pro series proprietary
AminoFlex  (Cell-Specific Super Amino Acid Blend)   ,aminoflex
AminoFX  (Precision Ratio Branched Chain Amino Acid Matrix)   ,aminofx
AminoChain  (Rapid Absorbing Essential Amino Acid Matrix)   ,aminochain
AminoDrive  (Ultra-Pure Conditional Essential Amino Acid Complex)   ,aminodrive
Insulogen(R)   ,insulogen
Nitroxen(R)   ,nitroxen
ENZYPLEX  (Enzymatic Digestibility Matrix)   ,enzyplex
Nitro-Tech(R) Hardcore Pro Series Proprietary Blend  (featuring Micro-Diffuse Technology(TM))  ,nitro-tech hardcore pro series proprietary
AminoFlex  (Cell-Specific Super Amino Acid Blend)   ,aminoflex
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
Proprietary Blend   ,proprietary
